id,price,airline,duration,travelDate,lookupDate
LIRpZhvmRpBVjQIVVxTsk400K,296.60,UA,680,"Thu, 04 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
LIRpZhvmRpBVjQIVVxTsk4004,318.10,B6,412,"Thu, 04 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
LIRpZhvmRpBVjQIVVxTsk4003,318.10,B6,409,"Thu, 04 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
LIRpZhvmRpBVjQIVVxTsk4006,368.10,UA,403,"Thu, 04 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
LIRpZhvmRpBVjQIVVxTsk4005,368.10,UA,403,"Thu, 04 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
LIRpZhvmRpBVjQIVVxTsk4008,368.10,UA,411,"Thu, 04 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
LIRpZhvmRpBVjQIVVxTsk400A,368.10,UA,413,"Thu, 04 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
LIRpZhvmRpBVjQIVVxTsk4009,368.10,UA,412,"Thu, 04 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
LIRpZhvmRpBVjQIVVxTsk400C,428.10,B6,413,"Thu, 04 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT001,198.10,VX,390,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT002,198.10,VX,400,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT00B,230.60,UA,575,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT00D,283.60,AS,562,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT00C,295.60,UA,516,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT00J,295.60,UA,631,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT00G,295.60,UA,571,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT00F,310.60,UA,512,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT00I,310.60,UA,585,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT00E,315.60,UA,492,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT003,318.10,UA,381,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT005,318.10,UA,385,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT006,318.10,UA,385,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT008,318.10,UA,386,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT004,318.10,UA,383,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT007,318.10,UA,386,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT009,330.26,B6,409,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT00A,330.26,B6,412,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT00K,340.60,UA,551,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
UR38edDmvkCRFsP1sD0pzT00H,444.66,B6,412,"Sun, 14 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB003,168.10,VX,405,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB001,168.10,VX,390,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB002,168.10,VX,400,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB00H,194.60,VX,615,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB00J,196.60,B6,633,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB00E,196.60,B6,603,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB00C,196.60,B6,565,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB00D,230.60,UA,521,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB00K,230.60,AS,580,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB00F,230.60,UA,522,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB00I,230.60,UA,532,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB00G,230.60,UA,524,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB004,238.10,B6,409,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB005,273.10,B6,412,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB007,318.10,UA,403,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB009,318.10,UA,412,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB00A,318.10,UA,413,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB008,318.10,UA,411,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB006,318.10,UA,403,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0KPJ7M3imWUVRauKsYaIfB00B,318.10,B6,413,"Tue, 02 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD003,168.10,VX,405,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD001,168.10,VX,390,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD002,168.10,VX,400,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD00G,194.60,VX,615,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD00I,200.60,UA,624,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD007,200.60,UA,534,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD004,207.09,B6,409,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD00H,216.62,B6,584,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD00J,216.62,B6,603,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD00D,230.60,UA,519,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD00F,230.60,UA,524,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD00E,230.60,UA,522,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD00K,246.61,B6,533,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD009,318.10,UA,412,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD00C,318.10,B6,413,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD00A,318.10,B6,412,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD00B,318.10,UA,413,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD005,318.10,UA,403,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD006,318.10,UA,403,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
2Ktl0u3uqc1UJRPrFzZoGD008,318.10,UA,411,"Mon, 08 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg0001,187.10,VX,400,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg0006,307.60,UA,481,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg0007,307.60,UA,541,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg0009,307.60,UA,590,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg0002,338.10,UA,385,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg0003,338.10,UA,385,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg000B,345.60,UA,548,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg000E,345.60,UA,608,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg000K,345.60,UA,638,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg000C,360.60,UA,533,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg000A,360.60,UA,503,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg000D,360.60,UA,563,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg000J,365.60,UA,571,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg0004,368.10,VX,405,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg000H,386.60,UA,513,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg000G,386.60,UA,512,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg0005,388.10,UA,381,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg000I,392.60,UA,500,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg000F,398.60,UA,481,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
0OZMnbAX3gNM2exOAdFXg0008,448.10,UA,386,"Fri, 12 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:18 GMT"
Bmi7Df2VXwCMOhyvBKc5xB00C,176.60,B6,603,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB001,187.10,B6,409,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB003,198.10,VX,400,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB004,198.10,VX,405,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB002,198.10,VX,390,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB005,207.09,B6,413,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB00J,216.62,B6,584,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB00I,230.60,UA,541,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB00K,230.60,UA,562,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB00H,230.60,UA,524,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB00D,230.60,UA,481,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB00E,230.60,UA,481,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB00F,230.60,UA,512,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB00G,230.60,UA,513,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB006,238.10,B6,412,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB007,318.10,UA,405,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB009,318.10,UA,412,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB00B,318.10,UA,413,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB008,318.10,UA,412,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
Bmi7Df2VXwCMOhyvBKc5xB00A,318.10,UA,413,"Wed, 10 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys7500H,270.60,UA,590,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys7500G,270.60,UA,575,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys7500F,270.60,UA,541,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys7500C,270.60,UA,512,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys7500A,270.60,UA,481,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys75001,273.10,VX,390,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys75003,273.10,VX,405,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys75002,273.10,VX,400,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys7500B,274.60,SY,485,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys75004,283.46,B6,409,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys7500I,315.60,UA,520,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys7500K,315.60,UA,533,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys7500J,320.60,UA,513,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys75006,338.10,UA,385,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys75005,338.10,UA,381,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys75009,338.10,UA,386,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys75007,338.10,UA,385,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys75008,338.10,UA,386,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys7500D,382.25,B6,412,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
LtG3sDrmpbJPFbr0Qvys7500E,382.25,B6,412,"Mon, 15 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY1003,168.10,VX,405,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY1002,168.10,VX,400,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY1001,168.10,VX,390,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY100F,196.60,B6,608,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY100C,216.62,B6,522,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY100B,230.60,UA,481,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY100H,230.60,UA,541,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY100I,230.60,AS,580,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY100A,230.60,UA,481,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY100G,230.60,UA,528,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY100E,230.60,UA,512,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY100J,230.60,UA,585,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY100K,260.60,UA,513,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY1004,283.46,B6,409,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY1007,318.10,UA,385,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY1006,318.10,UA,383,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY1008,318.10,UA,385,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY1009,318.10,UA,386,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY1005,318.10,UA,381,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
YiudnJueyvJVA2l8DpFYY100D,330.26,B6,412,"Tue, 16 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS002,168.10,VX,400,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS001,168.10,VX,390,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS003,207.09,B6,409,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS009,230.60,UA,481,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS00B,230.60,UA,530,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS00A,230.60,UA,528,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS00E,230.60,UA,677,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS00C,230.60,UA,585,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS00D,246.61,B6,632,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS00H,261.60,VX,635,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS00J,275.60,UA,620,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS00F,275.60,UA,571,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS00G,280.60,UA,580,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS004,293.82,B6,412,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS00K,305.60,UA,548,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS00I,316.60,UA,512,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS008,318.10,UA,386,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS005,318.10,UA,383,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
JY2WYeqOPdDVbmAVLTMCtS006,318.10,UA,385,"Sat, 20 Feb 2016 05:00:00 GMT","Tue, 27 Oct 2015 18:40:19 GMT"
